MEASSITEHASH , EQENTRYID , MEASVALUE , ISVALIDFLAG , CHANNEL , USERCR , USERED , CREATETIME , EDITTIME , UNKNOWN_2302 , 19272 , 000100 , T , None , vanyash , vanyash , 2018-04-27 11:58:46 , 2018-09-17 16:59:52 ,
UNKNOWN_1316838 , 55754 , 34772 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316839 , 55755 , 35197 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316840 , 55756 , 35805 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316841 , 55757 , 35117 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316842 , 55758 , 34782 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316843 , 55759 , 35689 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316844 , 55760 , 35122 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316845 , 55761 , 35784 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316846 , 55762 , 35167 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316847 , 55763 , 37467 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316848 , 55764 , 35186 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316849 , 55765 , 35118 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316850 , 55766 , 38258 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316851 , 55767 , 35246 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316852 , 55768 , 35201 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316853 , 55771 , 35203 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316854 , 55735 , 37368 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316855 , 55734 , 38006 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316856 , 55737 , 37976 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316857 , 55738 , 37446 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316858 , 55739 , 38239 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316859 , 55740 , 35239 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316860 , 55741 , 36570 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316861 , 55742 , 37819 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316862 , 55743 , 38011 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316863 , 55744 , 37836 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316864 , 55745 , 37593 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316865 , 55746 , 37434 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316866 , 55747 , 37430 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316867 , 55748 , 37590 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316868 , 55749 , 35183 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1316869 , 55750 , 37453 , T , None , ibordule , ibordule , 2019-07-19 20:44:44 , 2019-07-19 20:44:44 ,
UNKNOWN_1317845 , 54768 , 33255 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317846 , 54769 , 34636 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317847 , 54770 , 33330 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317848 , 54771 , 34649 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317849 , 54772 , 33111 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317850 , 54773 , 33174 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317851 , 54742 , 34638 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317852 , 54743 , 33150 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317853 , 54744 , 33151 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317854 , 54745 , 33189 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317855 , 54746 , 33126 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317856 , 54747 , 33159 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317857 , 54748 , 37937 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317858 , 54749 , 34613 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317859 , 54750 , 33272 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317860 , 54751 , 33262 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317861 , 54752 , 33260 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317862 , 54753 , 33380 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317863 , 54754 , 34281 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317864 , 54731 , 33177 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317865 , 54732 , 33478 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317866 , 54733 , 33526 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317867 , 54734 , 33391 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317868 , 54735 , 33384 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317869 , 54736 , 33481 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317870 , 54737 , 33471 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317871 , 54738 , 33146 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317872 , 54739 , 33265 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317873 , 54740 , 33194 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317874 , 54756 , 34640 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317875 , 54691 , 38946 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317876 , 54730 , 34288 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317877 , 54693 , 39020 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317878 , 54694 , 38930 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317879 , 54695 , 39608 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317880 , 54696 , 38995 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317881 , 54697 , 39592 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317882 , 54698 , 39288 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317883 , 54699 , 38972 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317884 , 54700 , 38993 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317885 , 54701 , 39012 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317886 , 54702 , 38926 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317887 , 54703 , 39585 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317888 , 54704 , 39242 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317889 , 54705 , 33483 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317890 , 54706 , 34657 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317891 , 54707 , 33271 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317892 , 54708 , 33467 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317893 , 54709 , 33139 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317894 , 54710 , 33188 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317895 , 54711 , 33531 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317896 , 54712 , 33529 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317897 , 54713 , 33328 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317898 , 54714 , 33221 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317899 , 54715 , 33223 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317900 , 54716 , 33263 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317901 , 54717 , 33210 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317902 , 54718 , 33172 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317903 , 54719 , 33129 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317904 , 54720 , 33123 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317905 , 54721 , 36131 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317906 , 54722 , 33629 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317907 , 54723 , 33496 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317908 , 54724 , 33162 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1317909 , 54725 , 33187 , T , None , ibordule , ibordule , 2019-07-19 20:44:50 , 2019-07-19 20:44:50 ,
UNKNOWN_1318885 , 53741 , 32286 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318886 , 53742 , 31803 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318887 , 53743 , 31162 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318888 , 53744 , 31220 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318889 , 53717 , 32291 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318890 , 53711 , 30960 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318891 , 53710 , 32289 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318892 , 53713 , 31767 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318893 , 53714 , 31171 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318894 , 53715 , 32278 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318895 , 53688 , 32031 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318896 , 53689 , 31234 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318897 , 53690 , 31799 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318898 , 53691 , 32292 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318899 , 53692 , 31238 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318900 , 53693 , 32653 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318901 , 53694 , 32027 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318902 , 53695 , 31157 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318903 , 53696 , 31786 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318904 , 53697 , 32370 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318905 , 53698 , 32287 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318906 , 53699 , 31874 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318907 , 53700 , 32267 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318908 , 53701 , 31805 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318909 , 53702 , 31864 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318910 , 53703 , 32356 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318911 , 53704 , 32038 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318912 , 53705 , 32270 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318913 , 53706 , 32053 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318914 , 53707 , 32266 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318915 , 53708 , 32375 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318916 , 53709 , 31440 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318917 , 53712 , 31681 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318918 , 53647 , 31801 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318919 , 53646 , 32371 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318920 , 53649 , 32364 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318921 , 53650 , 30957 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318922 , 53651 , 31163 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318923 , 53652 , 32040 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318924 , 53653 , 31797 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318925 , 53654 , 30970 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318926 , 53655 , 31760 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318927 , 53656 , 32271 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318928 , 53657 , 31787 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318929 , 53658 , 31431 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318930 , 53659 , 31229 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318931 , 53660 , 32374 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318932 , 53661 , 31782 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318933 , 53662 , 30951 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318934 , 53663 , 31849 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318935 , 53664 , 32176 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318936 , 53665 , 31429 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318937 , 53666 , 31174 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318938 , 53667 , 31810 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318939 , 53668 , 32288 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318940 , 53669 , 31791 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318941 , 53670 , 30954 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318942 , 53671 , 31167 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318943 , 53672 , 30955 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318944 , 53673 , 31771 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318945 , 53674 , 31758 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318946 , 53675 , 31862 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318947 , 53676 , 31870 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318948 , 53677 , 31668 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1318949 , 53678 , 32640 , T , None , ibordule , ibordule , 2019-07-19 20:44:56 , 2019-07-19 20:44:56 ,
UNKNOWN_1319925 , 52690 , 33882 , T , None , ibordule , ibordule , 2019-07-19 20:45:02 , 2019-07-19 20:45:02 ,
UNKNOWN_1319926 , 52691 , 39652 , T , None , ibordule , ibordule , 2019-07-19 20:45:02 , 2019-07-19 20:45:02 ,
UNKNOWN_1319927 , 52692 , 34463 , T , None , ibordule , ibordule , 2019-07-19 20:45:02 , 2019-07-19 20:45:02 ,
UNKNOWN_1319928 , 52693 , 34315 , T , None , ibordule , ibordule , 2019-07-19 20:45:02 , 2019-07-19 20:45:02 ,
UNKNOWN_1319929 , 52694 , 34443 , T , None , ibordule , ibordule , 2019-07-19 20:45:02 , 2019-07-19 20:45:02 ,
UNKNOWN_1319930 , 52676 , 34318 , T , None , ibordule , ibordule , 2019-07-19 20:45:02 , 2019-07-19 20:45:02 ,
UNKNOWN_1319931 , 52674 , 34556 , T , None , ibordule , ibordule , 2019-07-19 20:45:02 , 2019-07-19 20:45:02 ,
UNKNOWN_1319932 , 52673 , 33355 , T , None , ibordule , ibordule , 2019-07-19 20:45:02 , 2019-07-19 20:45:02 ,
UNKNOWN_1313119 , 59495 , 36339 , T , None , ibordule , ibordule , 2019-07-19 20:44:22 , 2019-07-19 20:44:22 ,
UNKNOWN_1313120 , 59448 , 33382 , T , None , ibordule , ibordule , 2019-07-19 20:44:22 , 2019-07-19 20:44:22 ,
UNKNOWN_1313121 , 59449 , 33017 , T , None , ibordule , ibordule , 2019-07-19 20:44:22 , 2019-07-19 20:44:22 ,
UNKNOWN_1313122 , 59450 , 34272 , T , None , ibordule , ibordule , 2019-07-19 20:44:22 , 2019-07-19 20:44:22 ,
UNKNOWN_1313123 , 59451 , 33335 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313124 , 59452 , 33948 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313125 , 59453 , 33806 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313126 , 59454 , 34524 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313127 , 59455 , 33953 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313128 , 59456 , 33099 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313129 , 59457 , 33950 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313130 , 59458 , 33055 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313131 , 59459 , 34035 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313132 , 59460 , 39591 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313133 , 59461 , 33095 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313134 , 59462 , 33880 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313135 , 59463 , 33440 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313136 , 59464 , 34719 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313137 , 59465 , 34519 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313138 , 59466 , 34033 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313139 , 59467 , 33065 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313140 , 59468 , 33191 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313141 , 59469 , 32986 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313142 , 59470 , 34042 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313143 , 59471 , 33347 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313144 , 59472 , 33584 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313145 , 59473 , 34698 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313146 , 59474 , 33972 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313147 , 59475 , 33020 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
UNKNOWN_1313148 , 59476 , 33870 , T , None , ibordule , ibordule , 2019-07-19 20:44:23 , 2019-07-19 20:44:23 ,
